time,lat,lon,alt,vn,ve,vd,roll,pitch,yaw
24368.374000000,0.785277748,-0.000344532,-140.154997115,-115.118810958,-251.583644545,27.027162404,1.627266208,2.003119657,0.760804867
24368.395000000,0.785277353,-0.000345773,-140.044081521,-114.711306038,-251.385149869,26.655549298,1.540978026,2.017163254,0.830111233
24368.407000000,0.785277129,-0.000346483,-139.691383870,-114.394590637,-251.216892260,26.195735879,1.462571901,2.030695193,0.892804041
24368.423000000,0.785276824,-0.000347441,-139.468262489,-114.033245224,-251.015768331,25.781023385,1.388577240,2.047334211,0.950133581
24368.438000000,0.785276548,-0.000348305,-139.212430905,-113.686203803,-250.809419345,25.353034619,1.319858396,2.065113410,1.002165787
24368.450000000,0.785276340,-0.000348953,-138.872038247,-113.377123369,-250.614189153,24.898814919,1.256560854,2.082824794,1.049304612
24368.464000000,0.785276092,-0.000349724,-138.599729593,-113.048388493,-250.399328129,24.468541619,1.197676931,2.102369531,1.091568137
24368.476000000,0.785275872,-0.000350406,-138.300058746,-112.735941476,-250.184055720,24.030764956,1.143053051,2.122256162,1.129691571
24368.490000000,0.785275630,-0.000351148,-138.037867625,-112.414162210,-249.953661594,23.605353840,1.092204309,2.143310454,1.163714197
24368.507000000,0.785275348,-0.000352012,-137.833007069,-112.071942300,-249.698665611,23.193987408,1.044361981,2.166000184,1.194014101
24368.520000000,0.785275137,-0.000352649,-137.542318966,-111.768355556,-249.456174759,22.757039833,0.999497246,2.187784018,1.221832595
24368.534000000,0.785274904,-0.000353347,-137.286243445,-111.456707150,-249.199947731,22.330828073,0.957501457,2.210420162,1.246427420
24368.550000000,0.785274632,-0.000354165,-137.084542652,-111.127059500,-248.920612790,21.917351680,0.917970730,2.234426818,1.267939820
24368.568000000,0.785274344,-0.000355027,-136.903735066,-110.791036222,-248.623629901,21.505147581,0.880466027,2.259291769,1.286913108
24368.584000000,0.785274078,-0.000355810,-136.694704539,-110.467844043,-248.321258734,21.080749163,0.844458963,2.284142992,1.304152009
24368.602000000,0.785273796,-0.000356637,-136.505411699,-110.139723891,-248.002200414,20.657166150,0.810148687,2.309788027,1.319206060
24368.619000000,0.785273536,-0.000357384,-136.289228145,-109.825448629,-247.679502321,20.223407380,0.777153682,2.335245740,1.332781259
24368.636000000,0.785273260,-0.000358176,-136.092162829,-109.507276788,-247.341084545,19.790479080,0.745613144,2.361426409,1.344387440
24368.653000000,0.785273006,-0.000358890,-135.869277117,-109.203267754,-247.000167733,19.348872841,0.715050127,2.387382153,1.354881710
24368.669000000,0.785272755,-0.000359588,-135.644861321,-108.905229407,-246.653070269,18.905752582,0.685650564,2.413395273,1.363984241
24368.687000000,0.785272486,-0.000360333,-135.438469276,-108.604393562,-246.292593354,18.463614197,0.657379851,2.440026483,1.371494125
24368.703000000,0.785272240,-0.000360998,-135.206760126,-108.318276121,-245.931865972,18.014548946,0.629776490,2.466276553,1.378234764
24368.721000000,0.785271976,-0.000361713,-134.992756963,-108.030532837,-245.559544342,17.566801396,0.603091277,2.493058888,1.383638562
24368.738000000,0.785271734,-0.000362349,-134.755492630,-107.757343048,-245.188932904,17.114157782,0.576955934,2.519336531,1.388433161
24368.754000000,0.785271493,-0.000362973,-134.517542076,-107.491916831,-244.816035612,16.662654020,0.551585715,2.545474101,1.392331489
24368.767000000,0.785271319,-0.000363382,-134.218551903,-107.257736076,-244.463078054,16.205674041,0.526388187,2.569793559,1.396607216
24368.781000000,0.785271122,-0.000363858,-133.945306204,-107.022370474,-244.105351450,15.757453186,0.502229593,2.594502611,1.399684545
24368.796000000,0.785270908,-0.000364384,-133.690076967,-106.787554419,-243.742909012,15.314676272,0.478975132,2.619478986,1.401676914
24368.807000000,0.785270756,-0.000364710,-133.384188141,-106.580496650,-243.401078955,14.871812482,0.455759795,2.642568685,1.404213152
24368.822000000,0.785270562,-0.000365165,-133.119337277,-106.366788188,-243.051989468,14.439869350,0.433750480,2.666477364,1.405360818
24368.834000000,0.785270392,-0.000365542,-132.838652596,-106.167256981,-242.712484563,14.012006778,0.412083004,2.689479578,1.406404500
24368.848000000,0.785270199,-0.000365986,-132.579531006,-105.967726888,-242.370604079,13.591598782,0.391237982,2.712791417,1.406551630
24368.865000000,0.785269966,-0.000366551,-132.351147226,-105.763417372,-242.017867373,13.174843438,0.371190473,2.737158905,1.405475799
24368.877000000,0.785269798,-0.000366907,-132.074383378,-105.583751288,-241.683728237,12.759533868,0.350797905,2.759531861,1.405228313
24368.891000000,0.785269607,-0.000367330,-131.817311451,-105.405023697,-241.348423772,12.351451416,0.331123911,2.782274854,1.404170001
24368.908000000,0.785269375,-0.000367879,-131.590243383,-105.223010052,-241.005689926,11.948266241,0.312230332,2.806036988,1.401980061
24368.926000000,0.785269126,-0.000368477,-131.373143782,-105.044367044,-240.660069182,11.547260375,0.293725126,2.830160152,1.399131927
24368.942000000,0.785268896,-0.000369007,-131.140900029,-104.877568839,-240.320097647,11.148317454,0.275171408,2.853615243,1.396328937
24368.959000000,0.785268659,-0.000369554,-130.912348539,-104.716891097,-239.981976535,10.753502008,0.256924352,2.877152060,1.393148354
24368.974000000,0.785268450,-0.000370005,-130.665219902,-104.568762292,-239.653507971,10.363398003,0.238626259,2.899664451,1.390197234
24368.986000000,0.785268303,-0.000370261,-130.385155556,-104.438628324,-239.344157877,9.982201857,0.220098172,2.919984728,1.388168288
24369.001000000,0.785268095,-0.000370705,-130.143357151,-104.305089232,-239.031274244,9.608248763,0.202659840,2.941772556,1.384839534
24369.013000000,0.785267948,-0.000370959,-129.871046085,-104.187177101,-238.735671684,9.243077872,0.184914020,2.961437570,1.382444914
24369.027000000,0.785267759,-0.000371343,-129.625023721,-104.069464079,-238.441737780,8.885389005,0.168036968,2.981999189,1.379143067
24369.039000000,0.785267592,-0.000371656,-129.370638525,-103.960694164,-238.158216587,8.535857345,0.151258725,3.001556754,1.376105925
24369.051000000,0.785267443,-0.000371914,-129.111712289,-103.859764854,-237.885263938,8.195890571,0.134683364,3.020229114,1.373267205
24369.062000000,0.785267294,-0.000372173,-128.857569135,-103.764388227,-237.619827808,7.864850175,0.118536347,3.038560726,1.370294666
24369.076000000,0.785267104,-0.000372563,-128.626094240,-103.671002638,-237.356684207,7.540442025,0.103220236,3.057899320,1.366466545
24369.089000000,0.785266935,-0.000372883,-128.387285886,-103.585074309,-237.101862277,7.224053395,0.087922447,3.076286486,1.362858944
24369.103000000,0.785266744,-0.000373275,-128.160788523,-103.503387446,-236.851279524,6.914147531,0.073198000,3.095128677,1.358731489
24369.115000000,0.785266593,-0.000373538,-127.920246713,-103.429149001,-236.610582297,6.612620612,0.058265355,3.112422236,1.355254514
24369.130000000,0.785266383,-0.000373990,-127.705458542,-103.357419365,-236.371869091,6.316244076,0.044338840,3.131366531,1.350678881
24369.146000000,0.785266150,-0.000374511,-127.498977688,-103.291076185,-236.136838269,6.024694051,0.030798620,-3.132338411,1.345579256
24369.163000000,0.785265917,-0.000375029,-127.291308268,-103.230605548,-235.905946279,5.737998133,0.017352287,-3.112934692,1.340441515
24369.176000000,0.785265746,-0.000375349,-127.064135953,-103.176163129,-235.684172668,5.460747618,0.003419621,-3.095820939,1.336302765
24369.190000000,0.785265553,-0.000375742,-126.847844492,-103.126865604,-235.469174296,5.190942768,3.131684244,-0.063347267,-1.809848598
24369.205000000,0.785265318,-0.000376098,-126.557115018,-103.145757935,-235.000259732,4.838984322,3.113800970,-0.084905469,-1.828017071
24369.216000000,0.785265141,-0.000376275,-126.254949678,-103.168485459,-234.545486326,4.500976942,3.095462281,-0.103925439,-1.845180542
24369.230000000,0.785264923,-0.000376586,-125.967904114,-103.197362329,-234.102597832,4.171949657,3.077649734,-0.123771686,-1.862990975
24369.243000000,0.785264726,-0.000376833,-125.680443439,-103.229995507,-233.672143658,3.855183477,3.059773126,-0.142291450,-1.880410102
24369.257000000,0.785264507,-0.000377156,-125.403009298,-103.268614276,-233.254563226,3.548777384,3.042303499,-0.161012087,-1.898128816
24369.274000000,0.785264247,-0.000377612,-125.137285078,-103.315359118,-232.849819394,3.251887175,3.025200798,-0.180682928,-1.916471236
24369.286000000,0.785264049,-0.000377876,-124.863526894,-103.361429815,-232.453968409,2.966869485,3.007697065,-0.197684578,-1.933846648
24369.300000000,0.785263828,-0.000378217,-124.598559734,-103.413609105,-232.070984381,2.692322757,2.990531087,-0.214900616,-1.951551174
24369.317000000,0.785263566,-0.000378691,-124.343819063,-103.474935724,-231.701985820,2.427512489,2.973783288,-0.233107698,-1.969854800
24369.332000000,0.785263325,-0.000379102,-124.088836688,-103.538113421,-231.341477714,2.172668404,2.956909785,-0.250104764,-1.987843808
24369.343000000,0.785263142,-0.000379335,-123.831217959,-103.597328036,-230.986470088,1.928369428,2.939698039,-0.264444012,-2.004971328
24369.357000000,0.785262918,-0.000379702,-123.581644476,-103.665966900,-230.643422807,1.692427800,2.922815870,-0.279844573,-2.022811198
24369.370000000,0.785262715,-0.000380007,-123.334120656,-103.735001377,-230.306448328,1.465712183,2.905869489,-0.293984226,-2.040462868
24369.384000000,0.785262489,-0.000380387,-123.092401256,-103.811233865,-229.979537427,1.247978955,2.889083674,-0.308474862,-2.058586147
24369.396000000,0.785262303,-0.000380646,-122.851533137,-103.884379726,-229.654532605,1.037994798,2.872121989,-0.320988149,-2.076252783
24369.411000000,0.785262056,-0.000381096,-122.617447090,-103.971784029,-229.343075770,0.837105677,2.855419077,-0.335269289,-2.095075135
24369.427000000,0.785261786,-0.000381619,-122.386228732,-104.067594058,-229.039979530,0.644509842,2.838688524,-0.349942499,-2.114567436
24369.444000000,0.785261550,-0.000382289,-122.283261855,-104.059195245,-229.137011242,0.570859851,2.835308500,-0.366036427,-2.110497643
24369.457000000,0.785261376,-0.000382765,-122.177838337,-104.042929344,-229.219559619,0.496949198,2.831770633,-0.379636919,-2.105736462
24369.468000000,0.785261220,-0.000383183,-122.072364320,-104.026888223,-229.295591497,0.424569899,2.828278163,-0.392464358,-2.100979570
24369.480000000,0.785261062,-0.000383603,-121.967544985,-104.014616643,-229.368676260,0.354418818,2.824950707,-0.405174762,-2.096452297
24369.495000000,0.785260845,-0.000384209,-121.864433165,-104.019612473,-229.449011207,0.289340617,2.822012526,-0.420050413,-2.093030129
24369.506000000,0.785260686,-0.000384631,-121.761187358,-104.014446290,-229.517808893,0.224107775,2.818985943,-0.432577877,-2.088895450
24369.520000000,0.785260486,-0.000385183,-121.658886244,-104.022654587,-229.590788857,0.163277218,2.816287921,-0.446558462,-2.085551842
24369.533000000,0.785260307,-0.000385668,-121.557323590,-104.028890529,-229.658765366,0.103771885,2.813635542,-0.459611992,-2.082010483
24369.547000000,0.785260105,-0.000386223,-121.456666624,-104.044325436,-229.728272325,0.048102244,2.811245549,-0.473418068,-2.078967452
24369.563000000,0.785259861,-0.000386907,-121.356997285,-104.074489009,-229.802687327,-0.002191729,2.809227765,-0.488633895,-2.076696229
24369.581000000,0.785259598,-0.000387651,-121.257598329,-104.114012487,-229.878004596,-0.048375760,2.807420681,-0.504494462,-2.074870699
24369.598000000,0.785259352,-0.000388337,-121.158531921,-104.152274562,-229.948423929,-0.093015888,2.805676642,-0.519584130,-2.072814298
24369.613000000,0.785259128,-0.000388958,-121.060585994,-104.187766980,-230.014248424,-0.136366496,2.804036482,-0.533771521,-2.070462424
24369.624000000,0.785258964,-0.000389396,-120.964737905,-104.208514033,-230.069958279,-0.181635899,2.802268697,-0.545606460,-2.067310627
24369.638000000,0.785258757,-0.000389965,-120.870168253,-104.244153924,-230.132251188,-0.220453472,2.800952751,-0.558882435,-2.064811054
24369.651000000,0.785258572,-0.000390468,-120.777426105,-104.275448320,-230.190300587,-0.258403441,2.799730597,-0.571214920,-2.061992057
24369.665000000,0.785258364,-0.000391042,-120.685831678,-104.316301323,-230.251684076,-0.291557585,2.798877084,-0.584278401,-2.059523180
24369.677000000,0.785258197,-0.000391491,-120.595654411,-104.346276537,-230.305705532,-0.326771135,2.797933056,-0.595758385,-2.056454035
24369.692000000,0.785257969,-0.000392130,-120.505732389,-104.398770735,-230.368755182,-0.353335109,2.797535043,-0.609403359,-2.054313979
24369.708000000,0.785257718,-0.000392839,-120.416579152,-104.461498620,-230.434358886,-0.374731903,2.797479306,-0.623757767,-2.052487110
24369.725000000,0.785257467,-0.000393550,-120.328935132,-104.527062727,-230.499189689,-0.392985111,2.797599943,-0.638053577,-2.050678654
24369.737000000,0.785257278,-0.000394070,-120.244425763,-104.573052139,-230.553987211,-0.415564699,2.797594916,-0.649874974,-2.047889015
24369.751000000,0.785257066,-0.000394661,-120.160986194,-104.628946801,-230.611928289,-0.433059606,2.797964711,-0.662421345,-2.045393272
24369.768000000,0.785256812,-0.000395383,-120.078096280,-104.702249643,-230.675606305,-0.442776206,2.798872544,-0.676428529,-2.043430947
24369.783000000,0.785256581,-0.000396036,-119.997312557,-104.769621671,-230.735133825,-0.452642641,2.799886821,-0.689489412,-2.041088343
24369.795000000,0.785256408,-0.000396509,-119.919900824,-104.816580110,-230.785578861,-0.467761382,2.800698894,-0.700227591,-2.037835463
24369.809000000,0.785256195,-0.000397112,-119.843993073,-104.880730887,-230.842613818,-0.474790749,2.802159262,-0.712386024,-2.035041610
24369.821000000,0.785256003,-0.000397648,-119.770419242,-104.937875033,-230.896094968,-0.482416200,2.803684488,-0.723591270,-2.031834224
24369.835000000,0.785255788,-0.000398257,-119.697924280,-105.005650289,-230.952784962,-0.484608372,2.805648540,-0.735586813,-2.028822399
24369.847000000,0.785255613,-0.000398743,-119.628496932,-105.058796625,-231.003316286,-0.490521778,2.807554674,-0.745980052,-2.025190647
24369.862000000,0.785255378,-0.000399416,-119.558938194,-105.137317349,-231.061624208,-0.485560541,2.810211077,-0.758472517,-2.022230438
24369.879000000,0.785255120,-0.000400161,-119.490265558,-105.226772046,-231.121918722,-0.474869267,2.813310943,-0.771760430,-2.019465916
24369.895000000,0.785254862,-0.000400910,-119.424187378,-105.318465629,-231.181847778,-0.461120687,2.816824097,-0.784910436,-2.016517034
24369.913000000,0.785254584,-0.000401719,-119.359171150,-105.420071832,-231.243137154,-0.441905945,2.820742978,-0.798695958,-2.013647320
24369.929000000,0.785254324,-0.000402471,-119.295998063,-105.515666191,-231.300735321,-0.423650998,2.824812870,-0.811640202,-2.010360574
24369.947000000,0.785254045,-0.000403285,-119.233926831,-105.621438724,-231.359210128,-0.399810384,2.829429117,-0.825215016,-2.007103730
24369.964000000,0.785253782,-0.000404047,-119.173184997,-105.721617987,-231.413781651,-0.377023105,2.834086191,-0.838078680,-2.003520678
24369.981000000,0.785253502,-0.000404864,-119.113706492,-105.831057345,-231.469060652,-0.348854442,2.839316310,-0.851450130,-1.999849429
24369.998000000,0.785253240,-0.000405624,-119.056188205,-105.934114772,-231.520582440,-0.322121739,2.844711455,-0.864032847,-1.995796290
24370.014000000,0.785252977,-0.000406387,-119.000360817,-106.038453917,-231.570632342,-0.293231343,2.850497335,-0.876491136,-1.991512917
24370.027000000,0.785252778,-0.000406954,-118.947117133,-106.115274083,-231.612826720,-0.275153849,2.855854289,-0.886486233,-1.986361519
24370.038000000,0.785252598,-0.000407466,-118.895761529,-106.184119906,-231.652704529,-0.259185600,2.861333140,-0.895707372,-1.980796584
24370.050000000,0.785252417,-0.000407979,-118.844810431,-106.253925940,-231.691605185,-0.242481363,2.867083636,-0.904879440,-1.975028316
24370.065000000,0.785252176,-0.000408680,-118.794661676,-106.352654376,-231.735122751,-0.211551008,2.873996512,-0.916184782,-1.969510403
24370.077000000,0.785251994,-0.000409196,-118.746697784,-106.423876890,-231.772237217,-0.191802965,2.880448676,-0.925134102,-1.963301586
24370.091000000,0.785251771,-0.000409843,-118.700503682,-106.515353485,-231.812512401,-0.161595213,2.887941721,-0.935467072,-1.957078752
24370.103000000,0.785251570,-0.000410422,-118.655937398,-106.596668167,-231.849836994,-0.134941105,2.895458750,-0.944864172,-1.950426231
24370.117000000,0.785251345,-0.000411073,-118.612662542,-106.689540566,-231.887869280,-0.101930232,2.903732490,-0.954983014,-1.943610812
24370.134000000,0.785251079,-0.000411852,-118.570330516,-106.803562308,-231.927228945,-0.057977502,2.913107187,-0.966511160,-1.936742631
24370.152000000,0.785250793,-0.000412692,-118.529552454,-106.927841243,-231.965995627,-0.008090001,2.923261487,-0.978590938,-1.929589095
24370.168000000,0.785250525,-0.000413475,-118.491323752,-107.043837157,-232.001919328,0.039463412,2.933676353,-0.989846808,-1.921884944
24370.183000000,0.785250280,-0.000414191,-118.454433713,-107.149392234,-232.034620357,0.083091994,2.944246263,-1.000111838,-1.913677261
24370.195000000,0.785250095,-0.000414723,-118.418412701,-107.225627567,-232.062367571,0.112902255,2.954135386,-1.008055387,-1.904877580
24370.209000000,0.785249869,-0.000415382,-118.384107810,-107.322794755,-232.091044110,0.154161571,2.965235968,-1.017357048,-1.895866802
24370.221000000,0.785249664,-0.000415975,-118.350808343,-107.409412851,-232.117230565,0.190813027,2.976420138,-1.025723740,-1.886394309
24370.235000000,0.785249436,-0.000416639,-118.319072481,-107.507800858,-232.143000101,0.234365522,2.988578174,-1.034760236,-1.876530911
24370.247000000,0.785249250,-0.000417176,-118.288397821,-107.585329397,-232.165958312,0.268189850,3.000280884,-1.042135067,-1.866326237
24370.262000000,0.785249003,-0.000417901,-118.260070636,-107.693772119,-232.189665544,0.319011589,3.013992838,-1.051474890,-1.855546581
24370.279000000,0.785248732,-0.000418697,-118.233606039,-107.814529127,-232.211882273,0.377010890,3.028914882,-1.061451808,-1.844137784
24370.295000000,0.785248460,-0.000419494,-118.208663301,-107.935769177,-232.232004198,0.436304253,3.044606033,-1.071252543,-1.832047866
24370.308000000,0.785248253,-0.000420095,-118.183081281,-108.024110074,-232.248660875,0.478629127,3.059167914,-1.078628539,-1.819733727
24370.319000000,0.785248066,-0.000420637,-118.157950872,-108.102432388,-232.263491459,0.516404384,3.073618494,-1.085136266,-1.807185493
24370.331000000,0.785247878,-0.000421179,-118.133263864,-108.180523846,-232.276792880,0.554680460,3.088565929,-1.091509864,-1.794167923
24370.346000000,0.785247628,-0.000421909,-118.111885735,-108.290869369,-232.288901093,0.610808340,3.106049185,-1.099728035,-1.780044170
24370.358000000,0.785247440,-0.000422453,-118.089202607,-108.368773808,-232.299029234,0.650385115,3.122109678,-1.105665922,-1.766066196
24370.372000000,0.785247209,-0.000423127,-118.068982338,-108.469244980,-232.307227382,0.702776226,3.140326356,-1.112853244,-1.750974682
